-22.00601058;-47.89870056;10.00
-22.00601014;-47.89870056;10.00
-22.00600970;-47.89870056;10.00
-22.00600926;-47.89870055;10.00
-22.00600881;-47.89870055;10.00
-22.00600837;-47.89870054;10.00
-22.00600793;-47.89870052;10.00
-22.00600749;-47.89870051;10.00
-22.00600705;-47.89870049;10.00
-22.00600661;-47.89870047;10.00
-22.00600616;-47.89870045;10.00
-22.00600572;-47.89870042;10.00
-22.00600528;-47.89870040;10.00
-22.00600484;-47.89870037;10.00
-22.00600440;-47.89870034;10.00
-22.00600396;-47.89870030;10.00
-22.00600352;-47.89870027;10.00
-22.00600308;-47.89870023;10.00
-22.00600264;-47.89870019;10.00
-22.00600220;-47.89870014;10.00
-22.00600176;-47.89870010;10.00
-22.00600132;-47.89870005;10.00
-22.00600088;-47.89870000;10.00
-22.00600044;-47.89869995;10.00
-22.00600000;-47.89869989;10.00
-22.00599957;-47.89869984;10.00
-22.00599913;-47.89869978;10.00
-22.00599869;-47.89869971;10.00
-22.00599825;-47.89869965;10.00
-22.00599781;-47.89869958;10.00
-22.00599738;-47.89869952;10.00
-22.00599694;-47.89869944;10.00
-22.00599650;-47.89869937;10.00
-22.00599607;-47.89869930;10.00
-22.00599563;-47.89869922;10.00
-22.00599520;-47.89869914;10.00
-22.00599476;-47.89869906;10.00
-22.00599433;-47.89869897;10.00
-22.00599389;-47.89869888;10.00
-22.00599346;-47.89869879;10.00
-22.00599303;-47.89869870;10.00
-22.00599259;-47.89869861;10.00
-22.00599216;-47.89869851;10.00
-22.00599173;-47.89869841;10.00
-22.00599130;-47.89869831;10.00
-22.00599086;-47.89869821;10.00
-22.00599043;-47.89869810;10.00
-22.00599000;-47.89869800;10.00
-22.00598957;-47.89869789;10.00
-22.00598914;-47.89869778;10.00
-22.00598872;-47.89869766;10.00
-22.00598829;-47.89869754;10.00
-22.00598786;-47.89869743;10.00
-22.00598743;-47.89869730;10.00
-22.00598701;-47.89869718;10.00
-22.00598658;-47.89869705;10.00
-22.00598616;-47.89869693;10.00
-22.00598573;-47.89869680;10.00
-22.00598531;-47.89869666;10.00
-22.00598488;-47.89869653;10.00
-22.00598446;-47.89869639;10.00
-22.00598404;-47.89869625;10.00
-22.00598362;-47.89869611;10.00
-22.00598319;-47.89869597;10.00
-22.00598277;-47.89869582;10.00
-22.00598235;-47.89869567;10.00
-22.00598194;-47.89869552;10.00
-22.00598152;-47.89869537;10.00
-22.00598110;-47.89869522;10.00
-22.00598068;-47.89869506;10.00
-22.00598027;-47.89869490;10.00
-22.00597985;-47.89869474;10.00
-22.00597944;-47.89869458;10.00
