-22.00601058;-47.89870056;10.00
-22.00600705;-47.89870049;10.00
-22.00600352;-47.89870027;10.00
-22.00600000;-47.89869989;10.00
-22.00599650;-47.89869937;10.00
-22.00599303;-47.89869870;10.00
-22.00598957;-47.89869789;10.00
-22.00598616;-47.89869693;10.00
-22.00598277;-47.89869582;10.00
-22.00597944;-47.89869458;10.00
-22.00597615;-47.89869319;10.00
-22.00597291;-47.89869166;10.00
-22.00596973;-47.89869000;10.00
-22.00596661;-47.89868821;10.00
-22.00596356;-47.89868629;10.00
-22.00596059;-47.89868424;10.00
-22.00595769;-47.89868206;10.00
-22.00595487;-47.89867976;10.00
-22.00595214;-47.89867735;10.00
-22.00594950;-47.89867482;10.00
-22.00594695;-47.89867219;10.00
-22.00594450;-47.89866944;10.00
-22.00594216;-47.89866660;10.00
-22.00593992;-47.89866366;10.00
-22.00593778;-47.89866062;10.00
-22.00593576;-47.89865750;10.00
-22.00593386;-47.89865430;10.00
-22.00593207;-47.89865102;10.00
-22.00593041;-47.89864766;10.00
-22.00592886;-47.89864424;10.00
-22.00592745;-47.89864075;10.00
-22.00592616;-47.89863721;10.00
-22.00592500;-47.89863361;10.00
-22.00592398;-47.89862997;10.00
-22.00592308;-47.89862629;10.00
-22.00592233;-47.89862258;10.00
-22.00592171;-47.89861883;10.00
-22.00592122;-47.89861506;10.00
-22.00592088;-47.89861128;10.00
-22.00592067;-47.89860748;10.00
-22.00592060;-47.89860367;10.00
-22.00592067;-47.89859987;10.00
-22.00592088;-47.89859607;10.00
-22.00592122;-47.89859229;10.00
-22.00592171;-47.89858852;10.00
-22.00592233;-47.89858477;10.00
-22.00592308;-47.89858106;10.00
-22.00592398;-47.89857737;10.00
-22.00592500;-47.89857373;10.00
-22.00592616;-47.89857014;10.00
-22.00592745;-47.89856660;10.00
-22.00592886;-47.89856311;10.00
-22.00593041;-47.89855969;10.00
-22.00593207;-47.89855633;10.00
-22.00593386;-47.89855305;10.00
-22.00593576;-47.89854984;10.00
-22.00593778;-47.89854672;10.00
-22.00593992;-47.89854369;10.00
-22.00594216;-47.89854075;10.00
-22.00594450;-47.89853790;10.00
-22.00594695;-47.89853516;10.00
-22.00594950;-47.89853252;10.00
-22.00595214;-47.89853000;10.00
-22.00595487;-47.89852758;10.00
-22.00595769;-47.89852529;10.00
-22.00596059;-47.89852311;10.00
-22.00596356;-47.89852106;10.00
-22.00596661;-47.89851914;10.00
-22.00596973;-47.89851734;10.00
-22.00597291;-47.89851568;10.00
-22.00597615;-47.89851416;10.00
-22.00597944;-47.89851277;10.00
-22.00598277;-47.89851153;10.00
-22.00598616;-47.89851042;10.00
-22.00598957;-47.89850946;10.00
-22.00599303;-47.89850865;10.00
-22.00599650;-47.89850798;10.00
-22.00600000;-47.89850745;10.00
-22.00600352;-47.89850708;10.00
-22.00600705;-47.89850686;10.00
-22.00601058;-47.89850678;10.00
-22.00601411;-47.89850686;10.00
-22.00601764;-47.89850708;10.00
-22.00602116;-47.89850745;10.00
-22.00602466;-47.89850798;10.00
-22.00602813;-47.89850865;10.00
-22.00603159;-47.89850946;10.00
-22.00603500;-47.89851042;10.00
-22.00603839;-47.89851153;10.00
-22.00604172;-47.89851277;10.00
-22.00604501;-47.89851416;10.00
-22.00604825;-47.89851568;10.00
-22.00605143;-47.89851734;10.00
-22.00605455;-47.89851914;10.00
-22.00605760;-47.89852106;10.00
-22.00606057;-47.89852311;10.00
-22.00606347;-47.89852529;10.00
-22.00606629;-47.89852758;10.00
-22.00606902;-47.89853000;10.00
-22.00607166;-47.89853252;10.00
-22.00607421;-47.89853516;10.00
-22.00607666;-47.89853790;10.00
-22.00607900;-47.89854075;10.00
-22.00608124;-47.89854369;10.00
-22.00608338;-47.89854672;10.00
-22.00608540;-47.89854984;10.00
-22.00608730;-47.89855305;10.00
-22.00608909;-47.89855633;10.00
-22.00609075;-47.89855969;10.00
-22.00609230;-47.89856311;10.00
-22.00609371;-47.89856660;10.00
-22.00609500;-47.89857014;10.00
-22.00609616;-47.89857373;10.00
-22.00609718;-47.89857737;10.00
-22.00609808;-47.89858106;10.00
-22.00609883;-47.89858477;10.00
-22.00609945;-47.89858852;10.00
-22.00609994;-47.89859229;10.00
-22.00610029;-47.89859607;10.00
-22.00610049;-47.89859987;10.00
-22.00610056;-47.89860367;10.00
-22.00610049;-47.89860748;10.00
-22.00610029;-47.89861128;10.00
-22.00609994;-47.89861506;10.00
-22.00609945;-47.89861883;10.00
-22.00609883;-47.89862258;10.00
-22.00609808;-47.89862629;10.00
-22.00609718;-47.89862997;10.00
-22.00609616;-47.89863361;10.00
-22.00609500;-47.89863721;10.00
-22.00609371;-47.89864075;10.00
-22.00609230;-47.89864424;10.00
-22.00609075;-47.89864766;10.00
-22.00608909;-47.89865102;10.00
-22.00608730;-47.89865430;10.00
-22.00608540;-47.89865750;10.00
-22.00608338;-47.89866062;10.00
-22.00608124;-47.89866366;10.00
-22.00607900;-47.89866660;10.00
-22.00607666;-47.89866944;10.00
-22.00607421;-47.89867219;10.00
-22.00607166;-47.89867482;10.00
-22.00606902;-47.89867735;10.00
-22.00606629;-47.89867976;10.00
-22.00606347;-47.89868206;10.00
-22.00606057;-47.89868424;10.00
-22.00605760;-47.89868629;10.00
-22.00605455;-47.89868821;10.00
-22.00605143;-47.89869000;10.00
-22.00604825;-47.89869166;10.00
-22.00604501;-47.89869319;10.00
-22.00604172;-47.89869458;10.00
-22.00603839;-47.89869582;10.00
-22.00603500;-47.89869693;10.00
-22.00603159;-47.89869789;10.00
-22.00602813;-47.89869870;10.00
-22.00602466;-47.89869937;10.00
-22.00602116;-47.89869989;10.00
-22.00601764;-47.89870027;10.00
-22.00601411;-47.89870049;10.00
-22.00601058;-47.89870056;10.00
