-22.00601058;-47.89870056;10.00
-22.00600970;-47.89870056;10.00
-22.00600881;-47.89870055;10.00
-22.00600793;-47.89870052;10.00
-22.00600705;-47.89870049;10.00
-22.00600616;-47.89870045;10.00
-22.00600528;-47.89870040;10.00
-22.00600440;-47.89870034;10.00
-22.00600352;-47.89870027;10.00
-22.00600264;-47.89870019;10.00
-22.00600176;-47.89870010;10.00
-22.00600088;-47.89870000;10.00
-22.00600000;-47.89869989;10.00
-22.00599913;-47.89869978;10.00
-22.00599825;-47.89869965;10.00
-22.00599738;-47.89869952;10.00
-22.00599650;-47.89869937;10.00
-22.00599563;-47.89869922;10.00
-22.00599476;-47.89869906;10.00
-22.00599389;-47.89869888;10.00
-22.00599303;-47.89869870;10.00
-22.00599216;-47.89869851;10.00
-22.00599130;-47.89869831;10.00
-22.00599043;-47.89869810;10.00
-22.00598957;-47.89869789;10.00
-22.00598872;-47.89869766;10.00
-22.00598786;-47.89869743;10.00
-22.00598701;-47.89869718;10.00
-22.00598616;-47.89869693;10.00
-22.00598531;-47.89869666;10.00
-22.00598446;-47.89869639;10.00
-22.00598362;-47.89869611;10.00
-22.00598277;-47.89869582;10.00
-22.00598194;-47.89869552;10.00
-22.00598110;-47.89869522;10.00
-22.00598027;-47.89869490;10.00
-22.00597944;-47.89869458;10.00
-22.00597861;-47.89869424;10.00
-22.00597778;-47.89869390;10.00
-22.00597696;-47.89869355;10.00
-22.00597615;-47.89869319;10.00
-22.00597533;-47.89869282;10.00
-22.00597452;-47.89869244;10.00
-22.00597371;-47.89869206;10.00
-22.00597291;-47.89869166;10.00
-22.00597211;-47.89869126;10.00
-22.00597131;-47.89869085;10.00
-22.00597052;-47.89869043;10.00
-22.00596973;-47.89869000;10.00
-22.00596894;-47.89868957;10.00
-22.00596816;-47.89868912;10.00
-22.00596739;-47.89868867;10.00
-22.00596661;-47.89868821;10.00
-22.00596584;-47.89868774;10.00
-22.00596508;-47.89868726;10.00
-22.00596432;-47.89868678;10.00
-22.00596356;-47.89868629;10.00
-22.00596281;-47.89868579;10.00
-22.00596207;-47.89868528;10.00
-22.00596133;-47.89868476;10.00
-22.00596059;-47.89868424;10.00
-22.00595986;-47.89868370;10.00
-22.00595913;-47.89868316;10.00
-22.00595841;-47.89868262;10.00
-22.00595769;-47.89868206;10.00
-22.00595698;-47.89868150;10.00
-22.00595627;-47.89868093;10.00
-22.00595557;-47.89868035;10.00
-22.00595487;-47.89867976;10.00
-22.00595418;-47.89867917;10.00
-22.00595350;-47.89867857;10.00
-22.00595282;-47.89867796;10.00
-22.00595214;-47.89867735;10.00
-22.00595147;-47.89867673;10.00
-22.00595081;-47.89867610;10.00
-22.00595015;-47.89867547;10.00
-22.00594950;-47.89867482;10.00
-22.00594885;-47.89867417;10.00
-22.00594821;-47.89867352;10.00
-22.00594758;-47.89867286;10.00
-22.00594695;-47.89867219;10.00
-22.00594633;-47.89867151;10.00
-22.00594572;-47.89867083;10.00
-22.00594511;-47.89867014;10.00
-22.00594450;-47.89866944;10.00
-22.00594391;-47.89866874;10.00
-22.00594332;-47.89866803;10.00
-22.00594273;-47.89866732;10.00
-22.00594216;-47.89866660;10.00
-22.00594159;-47.89866587;10.00
-22.00594102;-47.89866514;10.00
-22.00594047;-47.89866440;10.00
-22.00593992;-47.89866366;10.00
-22.00593937;-47.89866291;10.00
-22.00593884;-47.89866215;10.00
-22.00593831;-47.89866139;10.00
-22.00593778;-47.89866062;10.00
-22.00593727;-47.89865985;10.00
-22.00593676;-47.89865907;10.00
-22.00593626;-47.89865829;10.00
-22.00593576;-47.89865750;10.00
-22.00593528;-47.89865671;10.00
-22.00593480;-47.89865591;10.00
-22.00593432;-47.89865511;10.00
-22.00593386;-47.89865430;10.00
-22.00593340;-47.89865349;10.00
-22.00593295;-47.89865267;10.00
-22.00593251;-47.89865184;10.00
-22.00593207;-47.89865102;10.00
-22.00593164;-47.89865018;10.00
-22.00593122;-47.89864935;10.00
-22.00593081;-47.89864851;10.00
-22.00593041;-47.89864766;10.00
-22.00593001;-47.89864681;10.00
-22.00592962;-47.89864596;10.00
-22.00592924;-47.89864510;10.00
-22.00592886;-47.89864424;10.00
-22.00592850;-47.89864337;10.00
-22.00592814;-47.89864250;10.00
-22.00592779;-47.89864163;10.00
-22.00592745;-47.89864075;10.00
-22.00592711;-47.89863987;10.00
-22.00592679;-47.89863899;10.00
-22.00592647;-47.89863810;10.00
-22.00592616;-47.89863721;10.00
-22.00592586;-47.89863632;10.00
-22.00592556;-47.89863542;10.00
-22.00592528;-47.89863452;10.00
-22.00592500;-47.89863361;10.00
-22.00592473;-47.89863271;10.00
-22.00592447;-47.89863180;10.00
-22.00592422;-47.89863089;10.00
-22.00592398;-47.89862997;10.00
-22.00592374;-47.89862906;10.00
-22.00592351;-47.89862814;10.00
-22.00592329;-47.89862722;10.00
-22.00592308;-47.89862629;10.00
-22.00592288;-47.89862537;10.00
-22.00592269;-47.89862444;10.00
-22.00592250;-47.89862351;10.00
-22.00592233;-47.89862258;10.00
-22.00592216;-47.89862164;10.00
-22.00592200;-47.89862071;10.00
-22.00592185;-47.89861977;10.00
-22.00592171;-47.89861883;10.00
-22.00592157;-47.89861789;10.00
-22.00592145;-47.89861695;10.00
-22.00592133;-47.89861601;10.00
-22.00592122;-47.89861506;10.00
-22.00592112;-47.89861412;10.00
-22.00592103;-47.89861317;10.00
-22.00592095;-47.89861222;10.00
-22.00592088;-47.89861128;10.00
-22.00592081;-47.89861033;10.00
-22.00592075;-47.89860938;10.00
-22.00592071;-47.89860843;10.00
-22.00592067;-47.89860748;10.00
-22.00592064;-47.89860653;10.00
-22.00592062;-47.89860558;10.00
-22.00592060;-47.89860463;10.00
-22.00592060;-47.89860367;10.00
-22.00592060;-47.89860272;10.00
-22.00592062;-47.89860177;10.00
-22.00592064;-47.89860082;10.00
-22.00592067;-47.89859987;10.00
-22.00592071;-47.89859892;10.00
-22.00592075;-47.89859797;10.00
-22.00592081;-47.89859702;10.00
-22.00592088;-47.89859607;10.00
-22.00592095;-47.89859512;10.00
-22.00592103;-47.89859418;10.00
-22.00592112;-47.89859323;10.00
-22.00592122;-47.89859229;10.00
-22.00592133;-47.89859134;10.00
-22.00592145;-47.89859040;10.00
-22.00592157;-47.89858946;10.00
-22.00592171;-47.89858852;10.00
-22.00592185;-47.89858758;10.00
-22.00592200;-47.89858664;10.00
-22.00592216;-47.89858571;10.00
-22.00592233;-47.89858477;10.00
-22.00592250;-47.89858384;10.00
-22.00592269;-47.89858291;10.00
-22.00592288;-47.89858198;10.00
-22.00592308;-47.89858106;10.00
-22.00592329;-47.89858013;10.00
-22.00592351;-47.89857921;10.00
-22.00592374;-47.89857829;10.00
-22.00592398;-47.89857737;10.00
-22.00592422;-47.89857646;10.00
-22.00592447;-47.89857555;10.00
-22.00592473;-47.89857464;10.00
-22.00592500;-47.89857373;10.00
-22.00592528;-47.89857283;10.00
-22.00592556;-47.89857193;10.00
-22.00592586;-47.89857103;10.00
-22.00592616;-47.89857014;10.00
-22.00592647;-47.89856925;10.00
-22.00592679;-47.89856836;10.00
-22.00592711;-47.89856748;10.00
-22.00592745;-47.89856660;10.00
-22.00592779;-47.89856572;10.00
-22.00592814;-47.89856485;10.00
-22.00592850;-47.89856398;10.00
-22.00592886;-47.89856311;10.00
-22.00592924;-47.89856225;10.00
-22.00592962;-47.89856139;10.00
-22.00593001;-47.89856054;10.00
-22.00593041;-47.89855969;10.00
-22.00593081;-47.89855884;10.00
-22.00593122;-47.89855800;10.00
-22.00593164;-47.89855716;10.00
-22.00593207;-47.89855633;10.00
-22.00593251;-47.89855550;10.00
-22.00593295;-47.89855468;10.00
-22.00593340;-47.89855386;10.00
-22.00593386;-47.89855305;10.00
-22.00593432;-47.89855224;10.00
-22.00593480;-47.89855144;10.00
-22.00593528;-47.89855064;10.00
-22.00593576;-47.89854984;10.00
-22.00593626;-47.89854906;10.00
-22.00593676;-47.89854827;10.00
-22.00593727;-47.89854750;10.00
-22.00593778;-47.89854672;10.00
-22.00593831;-47.89854596;10.00
-22.00593884;-47.89854520;10.00
-22.00593937;-47.89854444;10.00
-22.00593992;-47.89854369;10.00
-22.00594047;-47.89854295;10.00
-22.00594102;-47.89854221;10.00
-22.00594159;-47.89854147;10.00
-22.00594216;-47.89854075;10.00
-22.00594273;-47.89854003;10.00
-22.00594332;-47.89853931;10.00
-22.00594391;-47.89853861;10.00
-22.00594450;-47.89853790;10.00
-22.00594511;-47.89853721;10.00
-22.00594572;-47.89853652;10.00
-22.00594633;-47.89853584;10.00
-22.00594695;-47.89853516;10.00
-22.00594758;-47.89853449;10.00
-22.00594821;-47.89853383;10.00
-22.00594885;-47.89853317;10.00
-22.00594950;-47.89853252;10.00
