-22.0042378195097;-47.90160824925859;100.0
-22.00432472353306;-47.901394645046395;100.0
-22.004443061979554;-47.901212743462914;100.0
-22.004564110693483;-47.901046263968105;100.0
-22.004679976425866;-47.90088690884459;100.0
-22.004793863447066;-47.900734743009124;100.0
-22.00490635214304;-47.90059051542663;100.0
-22.005014204050138;-47.900452216584505;100.0
-22.005118040046366;-47.900318980280126;100.0
-22.00521888952944;-47.90019113206616;100.0
-22.00531602094312;-47.9000680101793;100.0
-22.00540968353842;-47.89994925903076;100.0
-22.005500121167426;-47.89983459473088;100.0
-22.005587530891415;-47.899723715949655;100.0
-22.005672137666185;-47.89961640565197;100.0
-22.00575408546344;-47.89951240610864;100.0
-22.00583356684535;-47.899411540978626;100.0
-22.005910724883794;-47.899313617449494;100.0
-22.0059825487704;-47.89921567744894;100.0
-22.0060523813483;-47.899120375781465;100.0
-22.006118724411888;-47.899026240677706;100.0
-22.006178046155163;-47.89893027821582;100.0
-22.00623190327224;-47.89883380804681;100.0
