-22.002031398058055;-47.93225769504184;12.0
-22.002024019507942;-47.93225769504184;12.0
-22.002003773486283;-47.93225769504184;12.0
-22.001978128525520;-47.93225769504184;12.0
-22.001952393582435;-47.93225769504184;12.0
-22.001926748621670;-47.93225769504184;12.0
-22.001901103660906;-47.93225769504184;12.0
-22.001875368717823;-47.93225769504184;12.0
-22.001849723757054;-47.93225769504184;12.0
-22.001823988813970;-47.93225769504184;12.0
-22.001798343853206;-47.93225769504184;12.0
-22.001772698892440;-47.93226350829877;12.0
-22.001746963949360;-47.93227503792501;12.0
-22.001721318988594;-47.93228666443887;12.0
-22.001695584045510;-47.93230245712019;12.0
-22.001669939084746;-47.93232474127175;12.0
-22.001649423116130;-47.93234925383848;12.0
-22.001634036139674;-47.93237366951758;12.0
-22.001618649163213;-47.93239808519669;12.0
-22.001603262186755;-47.93242250087579;12.0
-22.001587875210294;-47.93244701344250;12.0
-22.001572488233837;-47.93247142912161;12.0
-22.001557101257376;-47.93249584480071;12.0
-22.001541714280920;-47.93252035736743;12.0
-22.001526687233730;-47.93254050999145;12.0
-22.001519308683620;-47.93254845477592;12.0
