-22.001519488648256;-47.93254719523692;5.0
-22.001496543157042;-47.932526170624364;5.0
-22.00145083213926;-47.93248421828685;5.0
-22.001405031139154;-47.93244216906173;5.0
-22.00135932012137;-47.93240011983661;5.0
-22.00131351912127;-47.932358070611485;5.0
-22.00126780810348;-47.93231602138636;5.0
-22.00122200710338;-47.93227406904886;5.0
-22.001176296085593;-47.932232019823736;5.0
-22.00113049508549;-47.932189970598614;5.0
-22.001084784067704;-47.93214792137349;5.0
-22.001038983067602;-47.93210587214837;5.0
-22.000993272049815;-47.93206382292325;5.0
-22.000947471049713;-47.932021870585736;5.0
-22.000901760031926;-47.93197982136061;5.0
-22.000855959031824;-47.93193777213549;5.0
-22.00081024801404;-47.93189572291037;5.0
-22.000764447013935;-47.93185367368525;5.0
-22.00074663051488;-47.93180493921466;5.0
-22.000756618552227;-47.931749422610984;5.0
-22.000766696571898;-47.931693906007304;5.0
-22.00077668460925;-47.93163838940363;5.0
-22.000786762628916;-47.93158287279996;5.0
-22.000796840648587;-47.931527356196284;5.0
-22.00080682868594;-47.93147174270499;5.0
-22.000811867695774;-47.93144403284696;5.0
