-21.96272652645342	-47.86620544738345	100.0
-21.962945560513226	-47.86622892231922	100.0
-21.963159037265047	-47.86619813610575	100.0
-21.963362511582343	-47.86615043747723	100.0
-21.963559526068995	-47.866077249146436	100.0
-21.963734935800982	-47.86595267458322	100.0
-21.963910445413344	-47.8658404152803	100.0
-21.964080923214457	-47.86573201890472	100.0
-21.96424665804756	-47.86563102873335	100.0
-21.964407145111853	-47.86553406422044	100.0
-21.96455577250657	-47.865426651980805	100.0
-21.964696620030033	-47.86531685495504	100.0
-21.964829528413535	-47.86520254892057	100.0
-21.964957014462527	-47.865087320742965	100.0
-21.965081600381392	-47.864976403971966	100.0
-21.965201977827224	-47.864869426650685	100.0
-21.965315709179016	-47.86476159305363	100.0
-21.965425931220384	-47.864656451300874	100.0
-21.965529817606708	-47.86455089400253	100.0
-21.965630520418607	-47.86444842859586	100.0
-21.965727756211773	-47.86434810775316	100.0
-21.965823446108708	-47.86425114905208	100.0
-21.965913229566258	-47.8641519295505	100.0
-21.965987797013756	-47.86404221485895	100.0
-21.966058594202106	-47.86393272392271	100.0
-21.96612801826028	-47.863826098216926	100.0
-21.966181371476374	-47.86371148318702	100.0
-21.966223935812483	-47.863593516670505	100.0
-21.96625967139044	-47.863475669296434	100.0
-21.9662848115504	-47.86335703441988	100.0
-21.966314618193394	-47.86324211911227	100.0
-21.966341891834123	-47.86312870131861	100.0
-21.96636720386031	-47.86301662896278	100.0
-21.9663765413255	-47.86290414590455	100.0
