-21.964105955395635	-47.86180763828991	100.0
-21.964191433199247	-47.861592466069695	100.0
-21.9643091336711	-47.86140700874961	100.0
-21.96442606389431	-47.86123304334773	100.0
-21.964563607267042	-47.861090589669004	100.0
-21.964716149792434	-47.86098089047566	100.0
-21.96487614645309	-47.860901501894645	100.0
-21.965038308088328	-47.860848670454715	100.0
-21.96519966798111	-47.86082194380203	100.0
-21.965355894382622	-47.86080293525491	100.0
-21.96550650588746	-47.860783190543096	100.0
-21.965652992602823	-47.86077634614879	100.0
-21.96579483893002	-47.86076819215624	100.0
-21.965932743131845	-47.86076780276387	100.0
-21.96606626339511	-47.86077816621911	100.0
-21.966196178066877	-47.86078948281389	100.0
-21.96632209842353	-47.86080612594765	100.0
-21.96643887027786	-47.86084839536159	100.0
-21.966550696703965	-47.860894446337305	100.0
-21.966655254358386	-47.86095018756503	100.0
-21.96675667073007	-47.86100590554544	100.0
-21.966850490794428	-47.86106994024954	100.0
-21.966939563391662	-47.86113653796912	100.0
-21.967021523786446	-47.8612091228386	100.0
-21.967099908283892	-47.86128255042292	100.0
