-21.964105955395635	-47.86180763828991	100.0
-21.964190868110286	-47.86159388899854	100.0
-21.964300271312556	-47.86140744947978	100.0
-21.964432799070853	-47.86125366564534	100.0
-21.96458242167001	-47.86113503948653	100.0
-21.964734189447643	-47.861035734744824	100.0
-21.964892309976957	-47.86096824975307	100.0
-21.96504710116049	-47.860912563737706	100.0
-21.965201680885574	-47.860883838785355	100.0
-21.965350953453516	-47.86085926444574	100.0
-21.965495824086435	-47.86084381564233	100.0
-21.965635967948167	-47.86083255522854	100.0
-21.965771393137118	-47.86082125025741	100.0
-21.9659028258106	-47.8608197333707	100.0
-21.966030144492475	-47.860821319999324	100.0
-21.966152077732595	-47.86084220382912	100.0
-21.966269378682956	-47.86086861083135	100.0
-21.966379442355446	-47.860909453441906	100.0
-21.966482458612752	-47.860959948527594	100.0
-21.966577970344694	-47.86101899668458	100.0
-21.966668309892974	-47.861081230691106	100.0
-21.96674177505707	-47.86116125566711	100.0
