-21.96450241749083	-47.86353975630698	100.0
-21.96441730681508	-47.86375792064919	100.0
-21.9643860415587	-47.863986788438496	100.0
-21.964407653511955	-47.864209233190905	100.0
-21.96447799179048	-47.86441439454002	100.0
-21.964591493687358	-47.86459361286439	100.0
-21.96473777704268	-47.86473492258194	100.0
-21.964906167254004	-47.86482956236426	100.0
-21.965084743463777	-47.86487447519062	100.0
-21.965260416843957	-47.864870608388735	100.0
-21.96542429984095	-47.86482741973756	100.0
-21.965567999803906	-47.86474646583795	100.0
-21.965683810647075	-47.86463402636842	100.0
-21.96576790452263	-47.86449999886945	100.0
-21.965833885857297	-47.864360983854716	100.0
-21.965893408261145	-47.86422444274079	100.0
-21.965950404861314	-47.86409217622524	100.0
-21.966005346265327	-47.86396401479645	100.0
-21.96605857260635	-47.863839780225085	100.0
-21.966108759344657	-47.86371831208312	100.0
-21.966157741219718	-47.86359859426957	100.0
-21.966201556310054	-47.86347866335571	100.0
-21.96624366263616	-47.86336160832732	100.0
-21.966280231450387	-47.86324587064626	100.0
-21.966315104097912	-47.86313282674677	100.0
-21.96634623438081	-47.8630217026873	100.0
-21.966375921347325	-47.86291318620063	100.0
