-21.96483409231673	-47.86507398163257	100.0
-21.964920748888712	-47.86486104502827	100.0
-21.965039380677567	-47.86468126392537	100.0
-21.96515982920943	-47.86451636884735	100.0
-21.965279427408383	-47.8643632698398	100.0
-21.96539766417486	-47.86422060887259	100.0
-21.96551148910826	-47.864084546265715	100.0
-21.965620543179135	-47.86395383538238	100.0
-21.965726126631985	-47.86382895085509	100.0
-21.965827101190484	-47.86370808036261	100.0
-21.965925729010117	-47.8635928134395	100.0
-21.966020377811628	-47.86348098711766	100.0
-21.966111951917316	-47.863372992726745	100.0
-21.966200556606495	-47.86326848155716	100.0
-21.96628675246901	-47.86316760084185	100.0
-21.966369897930925	-47.863069345134825	100.0
-21.966450171157238	-47.86297356042269	100.0
-21.96652973802235	-47.86288207549351	100.0
-21.96660716060881	-47.86279318651349	100.0
-21.96668077154426	-47.86270498914082	100.0
-21.966751822482752	-47.8626184994765	100.0
-21.966822866222657	-47.86253597928966	100.0
