-22.001774700099205;-47.931674699975290;20.0
-22.001785183039306;-47.931684863486154;20.0
-22.001791255945980;-47.931699396628474;20.0
-22.001796291356523;-47.931715335610100;20.0
-22.001801486935590;-47.931731723181386;20.0
-22.001807483357293;-47.931748218297920;20.0
-22.001813534668212;-47.931765072867510;20.0
-22.001819512193627;-47.931781761759280;20.0
-22.001825442028416;-47.931797928426800;20.0
-22.001831457346405;-47.931814018553105;20.0
-22.001837702119307;-47.931830458443700;20.0
-22.001843855110245;-47.931846655146380;20.0
-22.001849658069965;-47.931861967265135;20.0
-22.001854967926576;-47.931876383173446;20.0
-22.001859970043660;-47.931889901902430;20.0
-22.001865557945640;-47.931902206629600;20.0
-22.001870850705610;-47.931913805046050;20.0
-22.001875860921103;-47.931924783381760;20.0
-22.001880620985750;-47.931935213333570;20.0
-22.001885306365070;-47.931945065835190;20.0
-22.001889777586477;-47.931954468778270;20.0
-22.001893493273120;-47.931963057322950;20.0
