QGC WPL 110
0	1	0	16	0	0	0	0	-21.973245270354468	-47.90224310950863	100.0	1
1	0	3	16	0	0	0	0	-21.97315323553931	-47.90224310950863	100.0	1
2	0	3	16	0	0	0	0	-21.97306601747766	-47.90221094443653	100.0	1
3	0	3	16	0	0	0	0	-21.972983519888434	-47.902170689904494	100.0	1
4	0	3	16	0	0	0	0	-21.972924518482213	-47.90209871976862	100.0	1
5	0	3	16	0	0	0	0	-21.972866349412435	-47.902027764811045	100.0	1
6	0	3	16	0	0	0	0	-21.972849092603397	-47.901935873738324	100.0	1
7	0	3	16	0	0	0	0	-21.97287643822998	-47.90184825067668	100.0	1
8	0	3	16	0	0	0	0	-21.972940348171676	-47.901787530808754	100.0	1
9	0	3	16	0	0	0	0	-21.973023717689568	-47.90176938643395	100.0	1
10	0	3	16	0	0	0	0	-21.97310286703672	-47.90179801194353	100.0	1
11	0	3	16	0	0	0	0	-21.973156887021794	-47.90186390650849	100.0	1
12	0	3	16	0	0	0	0	-21.973172713111968	-47.901948175994484	100.0	1
13	0	3	16	0	0	0	0	-21.973147821303208	-47.902027938205045	100.0	1
14	0	3	16	0	0	0	0	-21.973090439578716	-47.90208245463609	100.0	1
15	0	3	16	0	0	0	0	-21.973016955518332	-47.90209844853777	100.0	1
16	0	3	16	0	0	0	0	-21.972943484955298	-47.902098385573474	100.0	1
