QGC WPL 110
0	1	0	16	0	0	0	0	-21.973245270354468	-47.90224310950863	100.0	1
1	0	3	16	0	0	0	0	-21.973153531581136	-47.90224310950863	100.0	1
2	0	3	16	0	0	0	0	-21.97306580601921	-47.902210720671086	100.0	1
3	0	3	16	0	0	0	0	-21.972976713625865	-47.902182894323815	100.0	1
4	0	3	16	0	0	0	0	-21.972898567581563	-47.90212909665451	100.0	1
5	0	3	16	0	0	0	0	-21.972855658613174	-47.90203998666663	100.0	1
6	0	3	16	0	0	0	0	-21.97285814572446	-47.90194067936768	100.0	1
7	0	3	16	0	0	0	0	-21.972905236171187	-47.90185810023106	100.0	1
8	0	3	16	0	0	0	0	-21.972982585871968	-47.90181297226196	100.0	1
9	0	3	16	0	0	0	0	-21.97306870524951	-47.9018030113092	100.0	1
10	0	3	16	0	0	0	0	-21.97315141609683	-47.90182573076714	100.0	1
11	0	3	16	0	0	0	0	-21.97321205518125	-47.90188946614085	100.0	1
12	0	3	16	0	0	0	0	-21.97325194164356	-47.90196920025965	100.0	1
13	0	3	16	0	0	0	0	-21.97324949502432	-47.90205816107056	100.0	1
14	0	3	16	0	0	0	0	-21.973206784017034	-47.90213261781208	100.0	1
15	0	3	16	0	0	0	0	-21.973136709386697	-47.90217324238048	100.0	1
16	0	3	16	0	0	0	0	-21.973059849189728	-47.90218689885349	100.0	1
17	0	3	16	0	0	0	0	-21.97298364226439	-47.90218326823491	100.0	1
18	0	3	16	0	0	0	0	-21.972915216110128	-47.90215093170617	100.0	1
