QGC WPL 110
0	1	0	16	0	0	0	0	-21.973245270354468	-47.90224310950863	100.0	1
1	0	3	16	0	0	0	0	-21.973155288035993	-47.90224310950863	100.0	1
2	0	3	16	0	0	0	0	-21.97307899202816	-47.902196287315434	100.0	1
3	0	3	16	0	0	0	0	-21.97303570333439	-47.90211658225709	100.0	1
4	0	3	16	0	0	0	0	-21.973035244424562	-47.90202636603483	100.0	1
5	0	3	16	0	0	0	0	-21.973075181276972	-47.90194935391129	100.0	1
6	0	3	16	0	0	0	0	-21.97314260322856	-47.90190271867364	100.0	1
7	0	3	16	0	0	0	0	-21.973220931936968	-47.90189848456642	100.0	1
8	0	3	16	0	0	0	0	-21.973289272608024	-47.9019361749983	100.0	1
9	0	3	16	0	0	0	0	-21.97334303884296	-47.90199279540575	100.0	1
10	0	3	16	0	0	0	0	-21.97338705009475	-47.90205644166075	100.0	1
