-22.001745200295915;-47.932854100323254;3.0
-22.001759485888797;-47.932854100323254;3.0
-22.00174957253677;-47.932841754903286;3.0
-22.001738943825313;-47.932828816531114;3.0
-22.001727816611808;-47.93281526679809;3.0
-22.001716513932788;-47.93280120840508;3.0
-22.00170517346119;-47.9327871083504;3.0
-22.001693732209397;-47.932772884279565;3.0
-22.00168238993815;-47.93275878325601;3.0
-22.001671379701662;-47.932745285842294;3.0
-22.001660677204704;-47.932732165321404;3.0
-22.001650426418983;-47.93271959996655;3.0
-22.00164007575289;-47.93270734562095;3.0
-22.001629861859918;-47.932695253077654;3.0
-22.00162010867642;-47.932684073215704;3.0
-22.001610935878873;-47.93267352699876;3.0
-22.001602310173826;-47.932663610551316;3.0
-22.001594166774;-47.93265424926991;3.0
-22.00158613855155;-47.93264570571997;3.0
-22.00157935748403;-47.932636749428795;3.0
-22.00157287605763;-47.932628194252345;3.0
-22.001566930026023;-47.93261978246957;3.0
