41
36.00252853997811	1.51057322591060	0
35.78377853997811	1.82307322591060	0
35.23690353997811	2.60432322591060	0
34.52596603997811	3.61994822591060	0
33.73299728997811	4.75276072591060	0
32.89901291497811	5.94416697591060	0
32.04452072747811	7.15909795027686	0
31.17977463372811	8.35454128682626	0
30.30990158685311	9.51476295510096	0
29.43746506341561	10.65737378923831	0
28.56374680169686	11.79117920630698	0
27.68938767083748	12.92058191484132	0
26.81470810540780	14.04778326910849	0
25.93986832269295	15.17388394624207	0
25.06494843133553	16.29943428480886	0
24.18998848565682	17.42470945409226	0
23.31500851281746	18.54984703873396	0
22.44001852639779	19.67491583105481	0
21.56502353318795	20.79995022721523	0
20.69369345060640	21.92496742529544	0
19.85544582333901	23.01872602433555	0
19.06132200970531	24.00310532385560	0
18.28926010288847	24.74529497361563	0
17.52822914948004	25.02263979849564	0
16.77271367277583	24.69256221093565	0
16.01995593442373	23.90252341715565	0
15.26857706524767	22.88250402026565	0
14.51788763065965	21.74749432182065	0
13.76754291336563	20.55498947259816	0
13.01737055471863	19.33373704798690	0
12.26728437539513	18.09811083568128	0
11.51724128573337	16.85529772952847	0
10.79439836536453	15.60889117645206	0
10.11640552964214	14.36068789991386	0
9.46490911178095	13.11158626164476	0
8.82666090285035	11.86203544251020	0
8.19503679838505	10.61226003294293	0
7.56672474615240	9.36974073103189	0
6.97131872003608	8.16209948294898	0
6.45486570697792	7.05827885890752	0
6.07163920044884	6.19386854688680	0
